title,link,genre,rating,director,top_actors
820. Gone with the Wind,/title/tt0031381/?ref_=sr_t_820,{Drama|Romance|War},G,Victor Fleming,{Clark Gable|Vivien Leigh|Thomas Mitchell}
821. Downfall,/title/tt0363163/?ref_=sr_t_821,{Biography|Drama|History},R,Oliver Hirschbiegel,{Bruno Ganz|Alexandra Maria Lara|Ulrich Matthes}
822. The Great Escape,/title/tt0057115/?ref_=sr_t_822,{Adventure|Drama|Thriller},Approved,John Sturges,{Steve McQueen|James Garner|Richard Attenborough}
823. Monty Python and the Holy Grail,/title/tt0071853/?ref_=sr_t_823,{Adventure|Comedy|Fantasy},PG,Terry Gilliam,{Graham Chapman|John Cleese|Eric Idle}
824. Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,/title/tt11032374/?ref_=sr_t_824,{Animation|Action|Adventure},TV-MA,Haruo Sotozaki,{Natsuki Hanae|Akari Kitô|Yoshitsugu Matsuoka}
825. The Secret in Their Eyes,/title/tt1305806/?ref_=sr_t_825,{Drama|Mystery|Romance},R,Juan José Campanella,{Ricardo Darín|Soledad Villamil|Pablo Rago}
826. Some Like It Hot,/title/tt0053291/?ref_=sr_t_826,{Comedy|Music|Romance},Approved,Billy Wilder,{Marilyn Monroe|Tony Curtis|Jack Lemmon}
828. The Elephant Man,/title/tt0080678/?ref_=sr_t_828,{Biography|Drama},PG,David Lynch,{Anthony Hopkins|John Hurt|Anne Bancroft}
830. Ran,/title/tt0089881/?ref_=sr_t_830,{Action|Drama|War},R,Akira Kurosawa,{Tatsuya Nakadai|Akira Terao|Jinpachi Nezu}
831. All About Eve,/title/tt0042192/?ref_=sr_t_831,{Drama},Approved,Joseph L. Mankiewicz,{Bette Davis|Anne Baxter|George Sanders}
832. Dial M for Murder,/title/tt0046912/?ref_=sr_t_832,{Crime|Thriller},PG,Alfred Hitchcock,{Ray Milland|Grace Kelly|Robert Cummings}
833. Rashomon,/title/tt0042876/?ref_=sr_t_833,{Crime|Drama|Mystery},Not Rated,Akira Kurosawa,{Toshirô Mifune|Machiko Kyô|Masayuki Mori}
834. Klaus,/title/tt4729430/?ref_=sr_t_834,{Animation|Adventure|Comedy},PG,Sergio Pablos,{Jason Schwartzman|J.K. Simmons|Rashida Jones}
835. Miracle in Cell No. 7,/title/tt10431500/?ref_=sr_t_835,{Drama},TV-14,Mehmet Ada Öztekin,{Aras Bulut Iynemli|Nisa Sofiya Aksongur|Deniz Baysal}
837. Yojimbo,/title/tt0055630/?ref_=sr_t_837,{Action|Drama|Thriller},Not Rated,Akira Kurosawa,{Toshirô Mifune|Eijirô Tôno|Tatsuya Nakadai}
838. The Treasure of the Sierra Madre,/title/tt0040897/?ref_=sr_t_838,{Adventure|Drama|Western},Approved,John Huston,{Humphrey Bogart|Walter Huston|Tim Holt}
842. Z,/title/tt0065234/?ref_=sr_t_842,{Crime|Drama|Thriller},M/PG,Costa-Gavras,{Yves Montand|Irene Papas|Jean-Louis Trintignant}
843. Children of Heaven,/title/tt0118849/?ref_=sr_t_843,{Drama|Family|Sport},PG,Majid Majidi,{Mohammad Amir Naji|Amir Farrokh Hashemian|Bahare Seddiqi}
844. The Kid,/title/tt0012349/?ref_=sr_t_844,{Comedy|Drama|Family},Passed,Charles Chaplin,{Charles Chaplin|Edna Purviance|Jackie Coogan}
846. Ayla: The Daughter of War,/title/tt6316138/?ref_=sr_t_846,{Biography|Drama|History},2017,Can Ulkay,{Çetin Tekindor|Ismail Hacioglu|Lee Kyung-jin}
848. My Father and My Son,/title/tt0476735/?ref_=sr_t_848,{Drama|Family},Not Rated,Çagan Irmak,{Çetin Tekindor|Fikret Kuskan|Hümeyra}
851. Sherlock Jr.,/title/tt0015324/?ref_=sr_t_851,{Action|Comedy|Romance},Passed,Buster Keaton,{Buster Keaton|Kathryn McGuire|Joe Keaton}
853. Dersu Uzala,/title/tt0071411/?ref_=sr_t_853,{Adventure|Biography|Drama},G,Akira Kurosawa,{Maksim Munzuk|Yuriy Solomin|Mikhail Bychkov}
856. Ugetsu,/title/tt0046478/?ref_=sr_t_856,{Drama|Fantasy|War},Not Rated,Kenji Mizoguchi,{Masayuki Mori|Machiko Kyô|Kinuyo Tanaka}
857. Umberto D.,/title/tt0045274/?ref_=sr_t_857,{Drama},Not Rated,Vittorio De Sica,{Carlo Battisti|Maria Pia Casilio|Lina Gennari}
862. Oppenheimer,/title/tt15398776/?ref_=sr_t_862,{Biography|Drama|History},R,Christopher Nolan,{Cillian Murphy|Emily Blunt|Matt Damon}
863. Incendies,/title/tt1255953/?ref_=sr_t_863,{Drama|Mystery|War},R,Denis Villeneuve,{Lubna Azabal|Mélissa Désormeaux-Poulin|Maxim Gaudette}
864. Requiem for a Dream,/title/tt0180093/?ref_=sr_t_864,{Drama},NC-17,Darren Aronofsky,{Ellen Burstyn|Jared Leto|Jennifer Connelly}
865. Heat,/title/tt0113277/?ref_=sr_t_865,{Action|Crime|Drama},R,Michael Mann,{Al Pacino|Robert De Niro|Val Kilmer}
866. Good Will Hunting,/title/tt0119217/?ref_=sr_t_866,{Drama|Romance},R,Gus Van Sant,{Robin Williams|Matt Damon|Ben Affleck}
867. American Beauty,/title/tt0169547/?ref_=sr_t_867,{Drama},R,Sam Mendes,{Kevin Spacey|Annette Bening|Thora Birch}
868. Oldboy,/title/tt0364569/?ref_=sr_t_868,{Action|Drama|Mystery},R,Park Chan-wook,{Choi Min-sik|Yoo Ji-tae|Kang Hye-jeong}
869. Eternal Sunshine of the Spotless Mind,/title/tt0338013/?ref_=sr_t_869,{Drama|Romance|Sci-Fi},R,Michel Gondry,{Jim Carrey|Kate Winslet|Tom Wilkinson}
870. Braveheart,/title/tt0112573/?ref_=sr_t_870,{Biography|Drama|War},R,Mel Gibson,{Mel Gibson|Sophie Marceau|Patrick McGoohan}
871. Scarface,/title/tt0086250/?ref_=sr_t_871,{Crime|Drama},R,Brian De Palma,{Al Pacino|Michelle Pfeiffer|Steven Bauer}
872. A Clockwork Orange,/title/tt0066921/?ref_=sr_t_872,{Crime|Sci-Fi},R,Stanley Kubrick,{Malcolm McDowell|Patrick Magee|Michael Bates}
873. Once Upon a Time in America,/title/tt0087843/?ref_=sr_t_873,{Crime|Drama},R,Sergio Leone,{Robert De Niro|James Woods|Elizabeth McGovern}
874. Reservoir Dogs,/title/tt0105236/?ref_=sr_t_874,{Crime|Thriller},R,Quentin Tarantino,{Harvey Keitel|Tim Roth|Michael Madsen}
875. Full Metal Jacket,/title/tt0093058/?ref_=sr_t_875,{Drama|War},R,Stanley Kubrick,{Matthew Modine|R. Lee Ermey|Vincent D'Onofrio}
876. 2001: A Space Odyssey,/title/tt0062622/?ref_=sr_t_876,{Adventure|Sci-Fi},G,Stanley Kubrick,{Keir Dullea|Gary Lockwood|William Sylvester}
877. The Hunt,/title/tt2106476/?ref_=sr_t_877,{Drama},R,Thomas Vinterberg,{Mads Mikkelsen|Thomas Bo Larsen|Annika Wedderkopp}
878. Toy Story,/title/tt0114709/?ref_=sr_t_878,{Animation|Adventure|Comedy},G,John Lasseter,{Tom Hanks|Tim Allen|Don Rickles}
879. Princess Mononoke,/title/tt0119698/?ref_=sr_t_879,{Animation|Action|Adventure},PG-13,Hayao Miyazaki,{Yôji Matsuda|Yuriko Ishida|Yûko Tanaka}
880. Hamilton,/title/tt8503618/?ref_=sr_t_880,{Biography|Drama|History},PG-13,Thomas Kail,{Lin-Manuel Miranda|Phillipa Soo|Leslie Odom Jr.}
881. Up,/title/tt1049413/?ref_=sr_t_881,{Animation|Adventure|Comedy},PG,Pete Docter,{Edward Asner|Jordan Nagai|John Ratzenberger}
882. Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,/title/tt0057012/?ref_=sr_t_882,{Comedy|War},PG,Stanley Kubrick,{Peter Sellers|George C. Scott|Sterling Hayden}
883. Lawrence of Arabia,/title/tt0056172/?ref_=sr_t_883,{Adventure|Biography|Drama},PG,David Lean,{Peter O'Toole|Alec Guinness|Anthony Quinn}
884. Star Wars: Episode VI - Return of the Jedi,/title/tt0086190/?ref_=sr_t_884,{Action|Adventure|Fantasy},PG,Richard Marquand,{Mark Hamill|Harrison Ford|Carrie Fisher}
885. Amélie,/title/tt0211915/?ref_=sr_t_885,{Comedy|Romance},R,Jean-Pierre Jeunet,{Audrey Tautou|Mathieu Kassovitz|Rufus}
886. North by Northwest,/title/tt0053125/?ref_=sr_t_886,{Action|Adventure|Mystery},Approved,Alfred Hitchcock,{Cary Grant|Eva Marie Saint|James Mason}
887. Double Indemnity,/title/tt0036775/?ref_=sr_t_887,{Crime|Drama|Film-Noir},Approved,Billy Wilder,{Fred MacMurray|Barbara Stanwyck|Edward G. Robinson}
888. Toy Story 3,/title/tt0435761/?ref_=sr_t_888,{Animation|Adventure|Comedy},G,Lee Unkrich,{Tom Hanks|Tim Allen|Joan Cusack}
889. Vertigo,/title/tt0052357/?ref_=sr_t_889,{Mystery|Romance|Thriller},PG,Alfred Hitchcock,{James Stewart|Kim Novak|Barbara Bel Geddes}
890. Metropolis,/title/tt0017136/?ref_=sr_t_890,{Drama|Sci-Fi},Not Rated,Fritz Lang,{Brigitte Helm|Alfred Abel|Gustav Fröhlich}
891. To Kill a Mockingbird,/title/tt0056592/?ref_=sr_t_891,{Crime|Drama},Approved,Robert Mulligan,{Gregory Peck|John Megna|Frank Overton}
892. M,/title/tt0022100/?ref_=sr_t_892,{Crime|Mystery|Thriller},Passed,Fritz Lang,{Peter Lorre|Ellen Widmann|Inge Landgut}
893. Singin' in the Rain,/title/tt0045152/?ref_=sr_t_893,{Comedy|Musical|Romance},G,Stanley Donen,{Gene Kelly|Donald O'Connor|Debbie Reynolds}
894. Citizen Kane,/title/tt0033467/?ref_=sr_t_894,{Drama|Mystery},PG,Orson Welles,{Orson Welles|Joseph Cotten|Dorothy Comingore}
895. The Sting,/title/tt0070735/?ref_=sr_t_895,{Comedy|Crime|Drama},PG,George Roy Hill,{Paul Newman|Robert Redford|Robert Shaw}
897. The Apartment,/title/tt0053604/?ref_=sr_t_897,{Comedy|Drama|Romance},Approved,Billy Wilder,{Jack Lemmon|Shirley MacLaine|Fred MacMurray}
898. A Separation,/title/tt1832382/?ref_=sr_t_898,{Drama},PG-13,Asghar Farhadi,{Payman Maadi|Leila Hatami|Sareh Bayat}
899. Ikiru,/title/tt0044741/?ref_=sr_t_899,{Drama},Not Rated,Akira Kurosawa,{Takashi Shimura|Nobuo Kaneko|Shin'ichi Himori}
900. Judgment at Nuremberg,/title/tt0055031/?ref_=sr_t_900,{Drama|War},Approved,Stanley Kramer,{Spencer Tracy|Burt Lancaster|Richard Widmark}
903. Bicycle Thieves,/title/tt0040522/?ref_=sr_t_903,{Drama},Not Rated,Vittorio De Sica,{Lamberto Maggiorani|Enzo Staiola|Lianella Carell}
909. The Shining,/title/tt0081505/?ref_=sr_t_909,{Drama|Horror},R,Stanley Kubrick,{Jack Nicholson|Shelley Duvall|Danny Lloyd}
910. Inglourious Basterds,/title/tt0361748/?ref_=sr_t_910,{Adventure|Drama|War},R,Quentin Tarantino,{Brad Pitt|Diane Kruger|Eli Roth}
911. Avengers: Endgame,/title/tt4154796/?ref_=sr_t_911,{Action|Adventure|Drama},PG-13,Anthony Russo,{Robert Downey Jr.|Chris Evans|Mark Ruffalo}
912. Aliens,/title/tt0090605/?ref_=sr_t_912,{Action|Adventure|Sci-Fi},R,James Cameron,{Sigourney Weaver|Michael Biehn|Carrie Henn}
913. The Dark Knight Rises,/title/tt1345836/?ref_=sr_t_913,{Action|Drama|Thriller},PG-13,Christopher Nolan,{Christian Bale|Tom Hardy|Anne Hathaway}
914. Joker,/title/tt7286456/?ref_=sr_t_914,{Crime|Drama|Thriller},R,Todd Phillips,{Joaquin Phoenix|Robert De Niro|Zazie Beetz}
915. Apocalypse Now,/title/tt0078788/?ref_=sr_t_915,{Drama|Mystery|War},R,Francis Ford Coppola,{Martin Sheen|Marlon Brando|Robert Duvall}
916. Memento,/title/tt0209144/?ref_=sr_t_916,{Mystery|Thriller},R,Christopher Nolan,{Guy Pearce|Carrie-Anne Moss|Joe Pantoliano}
917. Coco,/title/tt2380307/?ref_=sr_t_917,{Animation|Adventure|Drama},PG,Lee Unkrich,{Anthony Gonzalez|Gael García Bernal|Benjamin Bratt}
918. Avengers: Infinity War,/title/tt4154756/?ref_=sr_t_918,{Action|Adventure|Sci-Fi},PG-13,Anthony Russo,{Robert Downey Jr.|Chris Hemsworth|Mark Ruffalo}
919. Come and See,/title/tt0091251/?ref_=sr_t_919,{Drama|Thriller|War},Not Rated,Elem Klimov,{Aleksey Kravchenko|Olga Mironova|Liubomiras Laucevicius}
920. Spider-Man: Into the Spider-Verse,/title/tt4633694/?ref_=sr_t_920,{Animation|Action|Adventure},PG,Bob Persichetti,{Shameik Moore|Jake Johnson|Hailee Steinfeld}
921. Raiders of the Lost Ark,/title/tt0082971/?ref_=sr_t_921,{Action|Adventure},PG,Steven Spielberg,{Harrison Ford|Karen Allen|Paul Freeman}
922. Your Name.,/title/tt5311514/?ref_=sr_t_922,{Animation|Drama|Fantasy},2016,Makoto Shinkai,{Ryunosuke Kamiki|Mone Kamishiraishi|Ryo Narita}
923. WALL·E,/title/tt0910970/?ref_=sr_t_923,{Animation|Adventure|Family},G,Andrew Stanton,{Ben Burtt|Elissa Knight|Jeff Garlin}
924. Amadeus,/title/tt0086879/?ref_=sr_t_924,{Biography|Drama|Music},PG,Milos Forman,{F. Murray Abraham|Tom Hulce|Elizabeth Berridge}
925. The Lives of Others,/title/tt0405094/?ref_=sr_t_925,{Drama|Mystery|Thriller},R,Florian Henckel von Donnersmarck,{Ulrich Mühe|Martina Gedeck|Sebastian Koch}
926. Capernaum,/title/tt8267604/?ref_=sr_t_926,{Drama},R,Nadine Labaki,{Zain Al Rafeea|Yordanos Shiferaw|Boluwatife Treasure Bankole}
927. Sunset Boulevard,/title/tt0043014/?ref_=sr_t_927,{Drama|Film-Noir},Approved,Billy Wilder,{William Holden|Gloria Swanson|Erich von Stroheim}
928. Das Boot,/title/tt0082096/?ref_=sr_t_928,{Drama|War},1981,Wolfgang Petersen,{Jürgen Prochnow|Herbert Grönemeyer|Klaus Wennemann}
930. High and Low,/title/tt0057565/?ref_=sr_t_930,{Crime|Drama|Mystery},Not Rated,Akira Kurosawa,{Toshirô Mifune|Yutaka Sada|Tatsuya Nakadai}
931. Paths of Glory,/title/tt0050825/?ref_=sr_t_931,{Drama|War},Approved,Stanley Kubrick,{Kirk Douglas|Ralph Meeker|Adolphe Menjou}
932. Witness for the Prosecution,/title/tt0051201/?ref_=sr_t_932,{Crime|Drama|Mystery},Approved,Billy Wilder,{Tyrone Power|Marlene Dietrich|Charles Laughton}
933. The Great Dictator,/title/tt0032553/?ref_=sr_t_933,{Comedy|Drama|War},G,Charles Chaplin,{Charles Chaplin|Paulette Goddard|Jack Oakie}
938. Gladiator,/title/tt0172495/?ref_=sr_t_938,{Action|Adventure|Drama},R,Ridley Scott,{Russell Crowe|Joaquin Phoenix|Connie Nielsen}
939. Back to the Future,/title/tt0088763/?ref_=sr_t_939,{Adventure|Comedy|Sci-Fi},PG,Robert Zemeckis,{Michael J. Fox|Christopher Lloyd|Lea Thompson}
940. The Departed,/title/tt0407887/?ref_=sr_t_940,{Crime|Drama|Thriller},R,Martin Scorsese,{Leonardo DiCaprio|Matt Damon|Jack Nicholson}
941. Alien,/title/tt0078748/?ref_=sr_t_941,{Horror|Sci-Fi},R,Ridley Scott,{Sigourney Weaver|Tom Skerritt|John Hurt}
942. Parasite,/title/tt6751668/?ref_=sr_t_942,{Drama|Thriller},R,Bong Joon Ho,{Song Kang-ho|Lee Sun-kyun|Cho Yeo-jeong}
943. The Prestige,/title/tt0482571/?ref_=sr_t_943,{Drama|Mystery|Sci-Fi},PG-13,Christopher Nolan,{Christian Bale|Hugh Jackman|Scarlett Johansson}
944. Whiplash,/title/tt2582802/?ref_=sr_t_944,{Drama|Music},R,Damien Chazelle,{Miles Teller|J.K. Simmons|Melissa Benoist}
945. The Lion King,/title/tt0110357/?ref_=sr_t_945,{Animation|Adventure|Drama},G,Roger Allers,{Matthew Broderick|Jeremy Irons|James Earl Jones}
946. Léon: The Professional,/title/tt0110413/?ref_=sr_t_946,{Action|Crime|Drama},R,Luc Besson,{Jean Reno|Gary Oldman|Natalie Portman}
947. Django Unchained,/title/tt1853728/?ref_=sr_t_947,{Comedy|Drama|Western},R,Quentin Tarantino,{Jamie Foxx|Christoph Waltz|Leonardo DiCaprio}
948. Psycho,/title/tt0054215/?ref_=sr_t_948,{Horror|Mystery|Thriller},R,Alfred Hitchcock,{Anthony Perkins|Janet Leigh|Vera Miles}
949. American History X,/title/tt0120586/?ref_=sr_t_949,{Crime|Drama},R,Tony Kaye,{Edward Norton|Edward Furlong|Beverly D'Angelo}
950. The Usual Suspects,/title/tt0114814/?ref_=sr_t_950,{Crime|Drama|Mystery},R,Bryan Singer,{Kevin Spacey|Gabriel Byrne|Chazz Palminteri}
951. The Pianist,/title/tt0253474/?ref_=sr_t_951,{Biography|Drama|Music},R,Roman Polanski,{Adrien Brody|Thomas Kretschmann|Frank Finlay}
953. Once Upon a Time in the West,/title/tt0064116/?ref_=sr_t_953,{Drama|Western},PG-13,Sergio Leone,{Henry Fonda|Charles Bronson|Claudia Cardinale}
954. Casablanca,/title/tt0034583/?ref_=sr_t_954,{Drama|Romance|War},PG,Michael Curtiz,{Humphrey Bogart|Ingrid Bergman|Paul Henreid}
955. The Intouchables,/title/tt1675434/?ref_=sr_t_955,{Comedy|Drama},R,Olivier Nakache,{François Cluzet|Omar Sy|Anne Le Ny}
956. Grave of the Fireflies,/title/tt0095327/?ref_=sr_t_956,{Animation|Drama|War},Not Rated,Isao Takahata,{Tsutomu Tatsumi|Ayano Shiraishi|Akemi Yamaguchi}
957. Rear Window,/title/tt0047396/?ref_=sr_t_957,{Mystery|Thriller},PG,Alfred Hitchcock,{James Stewart|Grace Kelly|Wendell Corey}
958. Cinema Paradiso,/title/tt0095765/?ref_=sr_t_958,{Drama|Romance},PG,Giuseppe Tornatore,{Philippe Noiret|Enzo Cannavale|Antonella Attili}
959. Modern Times,/title/tt0027977/?ref_=sr_t_959,{Comedy|Drama|Romance},G,Charles Chaplin,{Charles Chaplin|Paulette Goddard|Henry Bergman}
960. City Lights,/title/tt0021749/?ref_=sr_t_960,{Comedy|Drama|Romance},G,Charles Chaplin,{Charles Chaplin|Virginia Cherrill|Florence Lee}
963. Dune: Part Two,/title/tt15239678/?ref_=sr_t_963,{Action|Adventure|Drama},PG-13,Denis Villeneuve,{Timothée Chalamet|Zendaya|Rebecca Ferguson}
964. The Silence of the Lambs,/title/tt0102926/?ref_=sr_t_964,{Crime|Drama|Thriller},R,Jonathan Demme,{Jodie Foster|Anthony Hopkins|Scott Glenn}
965. Se7en,/title/tt0114369/?ref_=sr_t_965,{Crime|Drama|Mystery},R,David Fincher,{Morgan Freeman|Brad Pitt|Kevin Spacey}
966. Spider-Man: Across the Spider-Verse,/title/tt9362722/?ref_=sr_t_966,{Animation|Action|Adventure},PG,Joaquim Dos Santos,{Shameik Moore|Hailee Steinfeld|Brian Tyree Henry}
967. Terminator 2: Judgment Day,/title/tt0103064/?ref_=sr_t_967,{Action|Adventure|Sci-Fi},R,James Cameron,{Arnold Schwarzenegger|Linda Hamilton|Edward Furlong}
968. Saving Private Ryan,/title/tt0120815/?ref_=sr_t_968,{Drama|War},R,Steven Spielberg,{Tom Hanks|Matt Damon|Tom Sizemore}
969. Star Wars: Episode IV - A New Hope,/title/tt0076759/?ref_=sr_t_969,{Action|Adventure|Fantasy},PG,George Lucas,{Mark Hamill|Harrison Ford|Carrie Fisher}
970. City of God,/title/tt0317248/?ref_=sr_t_970,{Crime|Drama},R,Fernando Meirelles,{Alexandre Rodrigues|Leandro Firmino|Matheus Nachtergaele}
971. The Green Mile,/title/tt0120689/?ref_=sr_t_971,{Crime|Drama|Fantasy},R,Frank Darabont,{Tom Hanks|Michael Clarke Duncan|David Morse}
972. Spirited Away,/title/tt0245429/?ref_=sr_t_972,{Animation|Adventure|Family},PG,Hayao Miyazaki,{Daveigh Chase|Suzanne Pleshette|Miyu Irino}
973. Life Is Beautiful,/title/tt0118799/?ref_=sr_t_973,{Comedy|Drama|Romance},PG-13,Roberto Benigni,{Roberto Benigni|Nicoletta Braschi|Giorgio Cantarini}
974. Seven Samurai,/title/tt0047478/?ref_=sr_t_974,{Action|Drama},Not Rated,Akira Kurosawa,{Toshirô Mifune|Takashi Shimura|Keiko Tsushima}
975. It's a Wonderful Life,/title/tt0038650/?ref_=sr_t_975,{Drama|Family|Fantasy},PG,Frank Capra,{James Stewart|Donna Reed|Lionel Barrymore}
976. Harakiri,/title/tt0056058/?ref_=sr_t_976,{Action|Drama|Mystery},Not Rated,Masaki Kobayashi,{Tatsuya Nakadai|Akira Ishihama|Shima Iwashita}
977. Interstellar,/title/tt0816692/?ref_=sr_t_977,{Adventure|Drama|Sci-Fi},PG-13,Christopher Nolan,{Matthew McConaughey|Anne Hathaway|Jessica Chastain}
978. The Matrix,/title/tt0133093/?ref_=sr_t_978,{Action|Sci-Fi},R,Lana Wachowski,{Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss}
979. Goodfellas,/title/tt0099685/?ref_=sr_t_979,{Biography|Crime|Drama},R,Martin Scorsese,{Robert De Niro|Ray Liotta|Joe Pesci}
980. One Flew Over the Cuckoo's Nest,/title/tt0073486/?ref_=sr_t_980,{Drama},R,Milos Forman,{Jack Nicholson|Louise Fletcher|Michael Berryman}
981. Star Wars: Episode V - The Empire Strikes Back,/title/tt0080684/?ref_=sr_t_981,{Action|Adventure|Fantasy},PG,Irvin Kershner,{Mark Hamill|Harrison Ford|Carrie Fisher}
986. Inception,/title/tt1375666/?ref_=sr_t_986,{Action|Adventure|Sci-Fi},PG-13,Christopher Nolan,{Leonardo DiCaprio|Joseph Gordon-Levitt|Elliot Page}
987. Forrest Gump,/title/tt0109830/?ref_=sr_t_987,{Drama|Romance},PG-13,Robert Zemeckis,{Tom Hanks|Robin Wright|Gary Sinise}
988. Fight Club,/title/tt0137523/?ref_=sr_t_988,{Drama},R,David Fincher,{Brad Pitt|Edward Norton|Meat Loaf}
"989. The Good, the Bad and the Ugly",/title/tt0060196/?ref_=sr_t_989,{Adventure|Drama|Western},R,Sergio Leone,{Clint Eastwood|Eli Wallach|Lee Van Cleef}
990. The Lord of the Rings: The Two Towers,/title/tt0167261/?ref_=sr_t_990,{Action|Adventure|Drama},PG-13,Peter Jackson,{Elijah Wood|Ian McKellen|Viggo Mortensen}
991. The Lord of the Rings: The Fellowship of the Ring,/title/tt0120737/?ref_=sr_t_991,{Action|Adventure|Drama},PG-13,Peter Jackson,{Elijah Wood|Ian McKellen|Orlando Bloom}
992. Pulp Fiction,/title/tt0110912/?ref_=sr_t_992,{Crime|Drama},R,Quentin Tarantino,{John Travolta|Uma Thurman|Samuel L. Jackson}
994. The Dark Knight,/title/tt0468569/?ref_=sr_t_994,{Action|Crime|Drama},PG-13,Christopher Nolan,{Christian Bale|Heath Ledger|Aaron Eckhart}
995. Schindler's List,/title/tt0108052/?ref_=sr_t_995,{Biography|Drama|History},R,Steven Spielberg,{Liam Neeson|Ralph Fiennes|Ben Kingsley}
996. The Lord of the Rings: The Return of the King,/title/tt0167260/?ref_=sr_t_996,{Action|Adventure|Drama},PG-13,Peter Jackson,{Elijah Wood|Viggo Mortensen|Ian McKellen}
997. 12 Angry Men,/title/tt0050083/?ref_=sr_t_997,{Crime|Drama},Approved,Sidney Lumet,{Henry Fonda|Lee J. Cobb|Martin Balsam}
998. The Godfather Part II,/title/tt0071562/?ref_=sr_t_998,{Crime|Drama},R,Francis Ford Coppola,{Al Pacino|Robert De Niro|Robert Duvall}
999. The Godfather,/title/tt0068646/?ref_=sr_t_999,{Crime|Drama},R,Francis Ford Coppola,{Marlon Brando|Al Pacino|James Caan}
1000. The Shawshank Redemption,/title/tt0111161/?ref_=sr_t_1000,{Drama},R,Frank Darabont,{Tim Robbins|Morgan Freeman|Bob Gunton}
